month,borough,day_type,trip_type,route_id,actual_number_of_buses,scheduled_number_of_buses,service_delivered
2018-08,Queens,2,SBS,SBS44,284,292,0.97260274
2018-08,Queens,2,SBS,SBS52,213,204,1.044117647
2018-08,Queens,2,SBS,SBS53,505,514,0.982490272
2018-08,Queens,2,SBS,SBS70,226,224,1.008928571
2018-08,Staten Island,1,EXP,SIM1,4810,5000,0.962
2018-08,Staten Island,1,EXP,SIM10,5310,5400,0.983333333
2018-08,Staten Island,1,EXP,SIM15,2400,2400,1
2018-08,Staten Island,1,EXP,SIM1C,1358,1400,0.97
2018-08,Staten Island,1,EXP,SIM2,3290,3360,0.979166667
2018-08,Staten Island,1,EXP,SIM22,1480,1500,0.986666667
2018-08,Staten Island,1,EXP,SIM25,2080,2100,0.99047619
2018-08,Staten Island,1,EXP,SIM26,2240,2300,0.973913043
2018-08,Staten Island,1,EXP,SIM3,2180,2200,0.990909091
2018-08,Staten Island,1,EXP,SIM30,2250,2300,0.97826087
2018-08,Staten Island,1,EXP,SIM31,1790,1900,0.942105263
2018-08,Staten Island,1,EXP,SIM32,2080,2100,0.99047619
2018-08,Staten Island,1,EXP,SIM33,2030,2100,0.966666667
2018-08,Staten Island,1,EXP,SIM34,2130,2300,0.926086957
2018-08,Staten Island,1,EXP,SIM35,1980,2000,0.99
2018-08,Staten Island,1,EXP,SIM3C,1246,1260,0.988888889
2018-08,Staten Island,1,EXP,SIM4,3490,3600,0.969444444
2018-08,Staten Island,1,EXP,SIM4C,854,840,1.016666667
2018-08,Staten Island,1,EXP,SIM4X,1180,1200,0.983333333
2018-08,Staten Island,1,EXP,SIM5,3530,3600,0.980555556
2018-08,Staten Island,1,EXP,SIM5X,430,500,0.86
2018-08,Staten Island,1,EXP,SIM6,4690,4800,0.977083333
2018-08,Staten Island,1,EXP,SIM6X,370,400,0.925
2018-08,Staten Island,1,EXP,SIM7,2380,2400,0.991666667
2018-08,Staten Island,1,EXP,SIM8,4590,4600,0.997826087
2018-08,Staten Island,1,EXP,SIM8X,1130,1200,0.941666667
2018-08,Staten Island,1,EXP,X1,593,624,0.950320513
2018-08,Staten Island,1,EXP,X10,126,130,0.969230769
2018-08,Staten Island,1,EXP,X10B,258,260,0.992307692
2018-08,Staten Island,1,EXP,X11,273,286,0.954545455
2018-08,Staten Island,1,EXP,X12,408,416,0.980769231
2018-08,Staten Island,1,EXP,X14,307,312,0.983974359
2018-08,Staten Island,1,EXP,X15,303,312,0.971153846
2018-08,Staten Island,1,EXP,X17,39,39,1
2018-08,Staten Island,1,EXP,X17A,463,481,0.962577963
2018-08,Staten Island,1,EXP,X17J,587,624,0.940705128
2018-08,Staten Island,1,EXP,X19,286,312,0.916666667
2018-08,Staten Island,1,EXP,X2,415,455,0.912087912
2018-08,Staten Island,1,EXP,X21,163,169,0.964497041
2018-08,Staten Island,1,EXP,X22,430,468,0.918803419
2018-08,Staten Island,1,EXP,X22A,95,104,0.913461538
2018-08,Staten Island,1,EXP,X3,205,208,0.985576923
2018-08,Staten Island,1,EXP,X30,287,286,1.003496503
2018-08,Staten Island,1,EXP,X31,245,247,0.991902834
2018-08,Staten Island,1,EXP,X4,257,273,0.941391941
2018-08,Staten Island,1,EXP,X42,154,156,0.987179487
2018-08,Staten Island,1,EXP,X5,493,520,0.948076923
2018-08,Staten Island,1,EXP,X7,486,494,0.983805668
2018-08,Staten Island,1,EXP,X8,290,299,0.969899666
2018-08,Staten Island,1,EXP,X9,295,325,0.907692308
2018-08,Staten Island,2,EXP,SIM1C,602,616,0.977272727
2018-08,Staten Island,2,EXP,SIM2,434,420,1.033333333
2018-08,Staten Island,2,EXP,SIM3C,266,266,1
2018-08,Staten Island,2,EXP,SIM4C,350,392,0.892857143
2018-08,Staten Island,2,EXP,X1,92,96,0.958333333
2018-08,Staten Island,2,EXP,X10,29,29,1
2018-08,Staten Island,2,EXP,X17,60,60,1
2018-08,Staten Island,1,LCL/LTD,S40,460,506,0.909090909
2018-08,Staten Island,1,LCL/LTD,S42,359,368,0.975543478
2018-08,Staten Island,1,LCL/LTD,S44,459,506,0.907114625
2018-08,Staten Island,1,LCL/LTD,S46,611,621,0.98389694
2018-08,Staten Island,1,LCL/LTD,S48,522,542,0.963099631
2018-08,Staten Island,1,LCL/LTD,S51,594,588,1.010204082
2018-08,Staten Island,1,LCL/LTD,S52,465,506,0.918972332
2018-08,Staten Island,1,LCL/LTD,S53,905,920,0.983695652
2018-08,Staten Island,1,LCL/LTD,S54,324,326,0.993865031
2018-08,Staten Island,1,LCL/LTD,S55,227,230,0.986956522
2018-08,Staten Island,1,LCL/LTD,S56,228,230,0.991304348
2018-08,Staten Island,1,LCL/LTD,S57,340,368,0.923913043
2018-08,Staten Island,1,LCL/LTD,S59,451,460,0.980434783
2018-08,Staten Island,1,LCL/LTD,S61,438,437,1.00228833
2018-08,Staten Island,1,LCL/LTD,S62,426,437,0.974828375
2018-08,Staten Island,1,LCL/LTD,S66,424,437,0.970251716
2018-08,Staten Island,1,LCL/LTD,S74,599,598,1.001672241
2018-08,Staten Island,1,LCL/LTD,S76,580,589,0.984719864
2018-08,Staten Island,1,LCL/LTD,S78,550,556,0.989208633
2018-08,Staten Island,1,LCL/LTD,S81,184,184,1
2018-08,Staten Island,1,LCL/LTD,S84,136,138,0.985507246
2018-08,Staten Island,1,LCL/LTD,S86,126,128,0.984375
2018-08,Staten Island,1,LCL/LTD,S89,394,414,0.951690821
2018-08,Staten Island,1,LCL/LTD,S90,458,463,0.989200864
2018-08,Staten Island,1,LCL/LTD,S91,493,506,0.9743083
2018-08,Staten Island,1,LCL/LTD,S92,380,385,0.987012987
2018-08,Staten Island,1,LCL/LTD,S93,589,598,0.984949833
2018-08,Staten Island,1,LCL/LTD,S94,407,414,0.983091787
2018-08,Staten Island,1,LCL/LTD,S96,503,506,0.994071146
2018-08,Staten Island,1,LCL/LTD,S98,622,638,0.97492163
2018-08,Staten Island,2,LCL/LTD,S40,106,120,0.883333333
2018-08,Staten Island,2,LCL/LTD,S44,132,141,0.936170213
2018-08,Staten Island,2,LCL/LTD,S46,139,148,0.939189189
2018-08,Staten Island,2,LCL/LTD,S48,138,152,0.907894737
2018-08,Staten Island,2,LCL/LTD,S51,80,80,1
2018-08,Staten Island,2,LCL/LTD,S52,79,84,0.94047619
2018-08,Staten Island,2,LCL/LTD,S53,230,232,0.99137931
2018-08,Staten Island,2,LCL/LTD,S57,79,80,0.9875
2018-08,Staten Island,2,LCL/LTD,S59,115,116,0.99137931
2018-08,Staten Island,2,LCL/LTD,S61,114,112,1.017857143
2018-08,Staten Island,2,LCL/LTD,S62,90,92,0.97826087
2018-08,Staten Island,2,LCL/LTD,S74,148,141,1.04964539
2018-08,Staten Island,2,LCL/LTD,S76,79,80,0.9875
2018-08,Staten Island,2,LCL/LTD,S78,125,131,0.954198473
2018-08,Staten Island,1,SBS,SBS79,1094,1127,0.970718722
2018-08,Staten Island,2,SBS,SBS79,228,236,0.966101695
2018-09,Bronx,1,EXP,BXM1,495,513,0.964912281
2018-09,Bronx,1,EXP,BXM10,465,475,0.978947368
2018-09,Bronx,1,EXP,BXM11,494,513,0.962962963
2018-09,Bronx,1,EXP,BXM18,192,190,1.010526316
2018-09,Bronx,1,EXP,BXM2,290,285,1.01754386
2018-09,Bronx,1,EXP,BXM3,319,323,0.987616099
2018-09,Bronx,1,EXP,BXM4,164,171,0.959064327
2018-09,Bronx,1,EXP,BXM6,274,285,0.961403509
2018-09,Bronx,1,EXP,BXM7,846,874,0.967963387
2018-09,Bronx,1,EXP,BXM8,610,646,0.944272446
2018-09,Bronx,1,EXP,BXM9,652,684,0.953216374
2018-09,Bronx,2,EXP,BXM1,67,68,0.985294118
2018-09,Bronx,2,EXP,BXM10,80,80,1
2018-09,Bronx,2,EXP,BXM11,73,74,0.986486486
2018-09,Bronx,2,EXP,BXM2,75,80,0.9375
2018-09,Bronx,2,EXP,BXM3,44,43,1.023255814
2018-09,Bronx,2,EXP,BXM4,46,43,1.069767442
2018-09,Bronx,2,EXP,BXM6,48,49,0.979591837
2018-09,Bronx,2,EXP,BXM7,123,124,0.991935484
2018-09,Bronx,2,EXP,BXM8,67,69,0.971014493
2018-09,Bronx,2,EXP,BXM9,79,80,0.9875
2018-09,Bronx,1,LCL/LTD,BX1,779,855,0.911111111
2018-09,Bronx,1,LCL/LTD,BX10,770,798,0.964912281
2018-09,Bronx,1,LCL/LTD,BX11,1067,1121,0.951828724
2018-09,Bronx,1,LCL/LTD,BX12,620,627,0.988835726
2018-09,Bronx,1,LCL/LTD,BX13,1231,1311,0.938977879
2018-09,Bronx,1,LCL/LTD,BX15,1411,1501,0.940039973
2018-09,Bronx,1,LCL/LTD,BX16,672,722,0.930747922
2018-09,Bronx,1,LCL/LTD,BX17,805,798,1.00877193
2018-09,Bronx,1,LCL/LTD,BX18,375,380,0.986842105
2018-09,Bronx,1,LCL/LTD,BX19,838,855,0.980116959
2018-09,Bronx,1,LCL/LTD,BX2,713,722,0.987534626
2018-09,Bronx,1,LCL/LTD,BX20,338,323,1.046439628
2018-09,Bronx,1,LCL/LTD,BX21,804,855,0.940350877
2018-09,Bronx,1,LCL/LTD,BX22,780,798,0.977443609
2018-09,Bronx,1,LCL/LTD,BX23,817,817,1
2018-09,Bronx,1,LCL/LTD,BX24,190,190,1
2018-09,Bronx,1,LCL/LTD,BX26,678,703,0.964438122
2018-09,Bronx,1,LCL/LTD,BX27,1024,1027,0.99707887
2018-09,Bronx,1,LCL/LTD,BX28,481,513,0.937621832
2018-09,Bronx,1,LCL/LTD,BX29,379,380,0.997368421
2018-09,Bronx,1,LCL/LTD,BX3,874,893,0.978723404
2018-09,Bronx,1,LCL/LTD,BX30,729,760,0.959210526
2018-09,Bronx,1,LCL/LTD,BX31,653,665,0.981954887
2018-09,Bronx,1,LCL/LTD,BX32,542,570,0.950877193
2018-09,Bronx,1,LCL/LTD,BX33,349,361,0.966759003
2018-09,Bronx,1,LCL/LTD,BX34,425,418,1.016746411
2018-09,Bronx,1,LCL/LTD,BX35,1125,1140,0.986842105
2018-09,Bronx,1,LCL/LTD,BX36,1531,1577,0.970830691
2018-09,Bronx,1,LCL/LTD,BX38,457,475,0.962105263
2018-09,Bronx,1,LCL/LTD,BX39,744,760,0.978947368
2018-09,Bronx,1,LCL/LTD,BX4,346,342,1.011695906
2018-09,Bronx,1,LCL/LTD,BX40,392,399,0.98245614
2018-09,Bronx,1,LCL/LTD,BX41,496,513,0.966861598
2018-09,Bronx,1,LCL/LTD,BX42,365,361,1.011080332
2018-09,Bronx,1,LCL/LTD,BX46,188,190,0.989473684
2018-09,Bronx,1,LCL/LTD,BX4A,345,342,1.00877193
2018-09,Bronx,1,LCL/LTD,BX5,1030,1026,1.003898635
2018-09,Bronx,1,LCL/LTD,BX6,728,760,0.957894737
2018-09,Bronx,1,LCL/LTD,BX7,812,836,0.971291866
2018-09,Bronx,1,LCL/LTD,BX8,531,551,0.963702359
2018-09,Bronx,1,LCL/LTD,BX9,1090,1121,0.97234612
2018-09,Bronx,2,LCL/LTD,BX1,215,221,0.972850679
2018-09,Bronx,2,LCL/LTD,BX10,214,217,0.986175115
2018-09,Bronx,2,LCL/LTD,BX11,292,299,0.976588629
2018-09,Bronx,2,LCL/LTD,BX12,290,293,0.989761092
2018-09,Bronx,2,LCL/LTD,BX13,349,348,1.002873563
2018-09,Bronx,2,LCL/LTD,BX15,384,392,0.979591837
2018-09,Bronx,2,LCL/LTD,BX16,150,150,1
2018-09,Bronx,2,LCL/LTD,BX17,237,241,0.98340249
2018-09,Bronx,2,LCL/LTD,BX18,92,98,0.93877551
2018-09,Bronx,2,LCL/LTD,BX19,343,352,0.974431818
2018-09,Bronx,2,LCL/LTD,BX2,220,220,1
2018-09,Bronx,2,LCL/LTD,BX21,233,244,0.954918033
2018-09,Bronx,2,LCL/LTD,BX22,239,251,0.952191235
2018-09,Bronx,2,LCL/LTD,BX23,110,110,1
2018-09,Bronx,2,LCL/LTD,BX24,110,110,1
2018-09,Bronx,2,LCL/LTD,BX26,192,191,1.005235602
2018-09,Bronx,2,LCL/LTD,BX27,230,229,1.004366812
2018-09,Bronx,2,LCL/LTD,BX28,168,168,1
2018-09,Bronx,2,LCL/LTD,BX29,137,141,0.971631206
2018-09,Bronx,2,LCL/LTD,BX3,384,390,0.984615385
2018-09,Bronx,2,LCL/LTD,BX30,194,192,1.010416667
2018-09,Bronx,2,LCL/LTD,BX31,166,162,1.024691358
2018-09,Bronx,2,LCL/LTD,BX32,101,103,0.980582524
2018-09,Bronx,2,LCL/LTD,BX33,105,103,1.019417476
2018-09,Bronx,2,LCL/LTD,BX34,145,149,0.973154362
2018-09,Bronx,2,LCL/LTD,BX35,369,371,0.994609164
2018-09,Bronx,2,LCL/LTD,BX36,461,455,1.013186813
2018-09,Bronx,2,LCL/LTD,BX38,156,156,1
2018-09,Bronx,2,LCL/LTD,BX39,249,252,0.988095238
2018-09,Bronx,2,LCL/LTD,BX4,142,143,0.993006993
2018-09,Bronx,2,LCL/LTD,BX40,145,143,1.013986014
2018-09,Bronx,2,LCL/LTD,BX41,259,263,0.984790875
2018-09,Bronx,2,LCL/LTD,BX42,139,143,0.972027972
2018-09,Bronx,2,LCL/LTD,BX46,78,77,1.012987013
2018-09,Bronx,2,LCL/LTD,BX4A,121,120,1.008333333
2018-09,Bronx,2,LCL/LTD,BX5,252,255,0.988235294
2018-09,Bronx,2,LCL/LTD,BX6,289,288,1.003472222
2018-09,Bronx,2,LCL/LTD,BX7,287,286,1.003496503
2018-09,Bronx,2,LCL/LTD,BX8,112,110,1.018181818
2018-09,Bronx,2,LCL/LTD,BX9,364,373,0.975871314
2018-09,Bronx,1,SBS,SBS12,1231,1235,0.996761134
2018-09,Bronx,1,SBS,SBS41,733,760,0.964473684
2018-09,Bronx,1,SBS,SBS6,621,627,0.990430622
2018-09,Bronx,2,SBS,SBS12,460,468,0.982905983
2018-09,Bronx,2,SBS,SBS41,268,286,0.937062937
2018-09,Bronx,2,SBS,SBS6,278,281,0.989323843
2018-09,Brooklyn,1,EXP,BM1,568,551,1.030852995
2018-09,Brooklyn,1,EXP,BM2,425,437,0.972540046
2018-09,Brooklyn,1,EXP,BM3,369,399,0.92481203
2018-09,Brooklyn,1,EXP,BM4,369,361,1.022160665
2018-09,Brooklyn,1,EXP,BM5,241,247,0.975708502
2018-09,Brooklyn,1,EXP,X27,578,608,0.950657895
2018-09,Brooklyn,1,EXP,X28,610,608,1.003289474
2018-09,Brooklyn,1,EXP,X37,510,532,0.958646617
2018-09,Brooklyn,1,EXP,X38,472,475,0.993684211
2018-09,Brooklyn,2,EXP,BM1,21,25,0.84
2018-09,Brooklyn,2,EXP,BM2,20,20,1
2018-09,Brooklyn,2,EXP,BM3,24,25,0.96
2018-09,Brooklyn,2,EXP,BM4,24,25,0.96
2018-09,Brooklyn,2,EXP,BM5,25,25,1
2018-09,Brooklyn,2,EXP,X27,97,92,1.054347826
2018-09,Brooklyn,2,EXP,X28,86,88,0.977272727
2018-09,Brooklyn,1,LCL/LTD,B1,1212,1276,0.94984326
2018-09,Brooklyn,1,LCL/LTD,B100,1009,1026,0.983430799
2018-09,Brooklyn,1,LCL/LTD,B103,1586,1615,0.982043344
2018-09,Brooklyn,1,LCL/LTD,B11,723,760,0.951315789
2018-09,Brooklyn,1,LCL/LTD,B12,845,874,0.966819222
2018-09,Brooklyn,1,LCL/LTD,B13,507,513,0.988304094
2018-09,Brooklyn,1,LCL/LTD,B14,519,513,1.011695906
2018-09,Brooklyn,1,LCL/LTD,B15,822,817,1.006119951
2018-09,Brooklyn,1,LCL/LTD,B16,537,563,0.953818828
2018-09,Brooklyn,1,LCL/LTD,B17,1018,1064,0.956766917
2018-09,Brooklyn,1,LCL/LTD,B2,408,456,0.894736842
2018-09,Brooklyn,1,LCL/LTD,B20,609,627,0.971291866
2018-09,Brooklyn,1,LCL/LTD,B24,305,304,1.003289474
2018-09,Brooklyn,1,LCL/LTD,B25,616,627,0.98245614
2018-09,Brooklyn,1,LCL/LTD,B26,704,722,0.975069252
2018-09,Brooklyn,1,LCL/LTD,B3,460,456,1.00877193
2018-09,Brooklyn,1,LCL/LTD,B31,500,532,0.939849624
2018-09,Brooklyn,1,LCL/LTD,B32,204,209,0.976076555
2018-09,Brooklyn,1,LCL/LTD,B35,1218,1254,0.971291866
2018-09,Brooklyn,1,LCL/LTD,B36,941,969,0.971104231
2018-09,Brooklyn,1,LCL/LTD,B37,278,304,0.914473684
2018-09,Brooklyn,1,LCL/LTD,B38,1468,1482,0.990553306
2018-09,Brooklyn,1,LCL/LTD,B4,384,380,1.010526316
2018-09,Brooklyn,1,LCL/LTD,B41,1611,1645,0.979331307
2018-09,Brooklyn,1,LCL/LTD,B43,568,589,0.96434635
2018-09,Brooklyn,1,LCL/LTD,B44,725,717,1.011157601
2018-09,Brooklyn,1,LCL/LTD,B45,484,475,1.018947368
2018-09,Brooklyn,1,LCL/LTD,B46,1087,1159,0.937877481
2018-09,Brooklyn,1,LCL/LTD,B47,596,608,0.980263158
2018-09,Brooklyn,1,LCL/LTD,B48,340,361,0.941828255
2018-09,Brooklyn,1,LCL/LTD,B49,714,720,0.991666667
2018-09,Brooklyn,1,LCL/LTD,B52,778,779,0.998716303
2018-09,Brooklyn,1,LCL/LTD,B54,692,741,0.933873144
2018-09,Brooklyn,1,LCL/LTD,B57,396,418,0.947368421
2018-09,Brooklyn,1,LCL/LTD,B6,1705,1753,0.972618369
2018-09,Brooklyn,1,LCL/LTD,B60,592,627,0.944178628
2018-09,Brooklyn,1,LCL/LTD,B61,586,608,0.963815789
2018-09,Brooklyn,1,LCL/LTD,B62,507,513,0.988304094
2018-09,Brooklyn,1,LCL/LTD,B63,605,608,0.995065789
2018-09,Brooklyn,1,LCL/LTD,B64,423,437,0.967963387
2018-09,Brooklyn,1,LCL/LTD,B65,429,437,0.981693364
2018-09,Brooklyn,1,LCL/LTD,B67,357,361,0.988919668
2018-09,Brooklyn,1,LCL/LTD,B68,665,703,0.945945946
2018-09,Brooklyn,1,LCL/LTD,B69,381,399,0.954887218
2018-09,Brooklyn,1,LCL/LTD,B7,427,440,0.970454545
2018-09,Brooklyn,1,LCL/LTD,B70,483,494,0.977732794
2018-09,Brooklyn,1,LCL/LTD,B74,703,703,1
2018-09,Brooklyn,1,LCL/LTD,B8,922,912,1.010964912
2018-09,Brooklyn,1,LCL/LTD,B82,1241,1254,0.989633174
2018-09,Brooklyn,1,LCL/LTD,B83,724,760,0.952631579
2018-09,Brooklyn,1,LCL/LTD,B84,192,190,1.010526316
2018-09,Brooklyn,1,LCL/LTD,B9,618,638,0.968652038
2018-09,Brooklyn,2,LCL/LTD,B1,307,321,0.956386293
2018-09,Brooklyn,2,LCL/LTD,B100,127,130,0.976923077
2018-09,Brooklyn,2,LCL/LTD,B103,299,297,1.006734007
2018-09,Brooklyn,2,LCL/LTD,B11,224,220,1.018181818
2018-09,Brooklyn,2,LCL/LTD,B12,324,336,0.964285714
2018-09,Brooklyn,2,LCL/LTD,B13,127,120,1.058333333
2018-09,Brooklyn,2,LCL/LTD,B14,184,191,0.963350785
2018-09,Brooklyn,2,LCL/LTD,B15,376,383,0.981723238
2018-09,Brooklyn,2,LCL/LTD,B16,159,162,0.981481481
2018-09,Brooklyn,2,LCL/LTD,B17,249,280,0.889285714
2018-09,Brooklyn,2,LCL/LTD,B2,164,165,0.993939394
2018-09,Brooklyn,2,LCL/LTD,B20,159,165,0.963636364
2018-09,Brooklyn,2,LCL/LTD,B24,114,110,1.036363636
2018-09,Brooklyn,2,LCL/LTD,B25,257,265,0.969811321
2018-09,Brooklyn,2,LCL/LTD,B26,286,288,0.993055556
2018-09,Brooklyn,2,LCL/LTD,B3,349,353,0.988668555
2018-09,Brooklyn,2,LCL/LTD,B31,155,165,0.939393939
2018-09,Brooklyn,2,LCL/LTD,B32,111,110,1.009090909
2018-09,Brooklyn,2,LCL/LTD,B35,457,471,0.970276008
2018-09,Brooklyn,2,LCL/LTD,B36,226,221,1.022624434
2018-09,Brooklyn,2,LCL/LTD,B37,110,110,1
2018-09,Brooklyn,2,LCL/LTD,B38,418,426,0.981220657
2018-09,Brooklyn,2,LCL/LTD,B4,141,142,0.992957746
2018-09,Brooklyn,2,LCL/LTD,B41,617,650,0.949230769
2018-09,Brooklyn,2,LCL/LTD,B43,181,187,0.967914439
2018-09,Brooklyn,2,LCL/LTD,B44,325,333,0.975975976
2018-09,Brooklyn,2,LCL/LTD,B45,179,179,1
2018-09,Brooklyn,2,LCL/LTD,B46,405,417,0.971223022
2018-09,Brooklyn,2,LCL/LTD,B47,198,200,0.99
2018-09,Brooklyn,2,LCL/LTD,B48,153,148,1.033783784
2018-09,Brooklyn,2,LCL/LTD,B49,199,195,1.020512821
2018-09,Brooklyn,2,LCL/LTD,B52,280,286,0.979020979
2018-09,Brooklyn,2,LCL/LTD,B54,211,209,1.009569378
2018-09,Brooklyn,2,LCL/LTD,B57,169,175,0.965714286
2018-09,Brooklyn,2,LCL/LTD,B6,507,508,0.998031496
2018-09,Brooklyn,2,LCL/LTD,B60,165,164,1.006097561
2018-09,Brooklyn,2,LCL/LTD,B61,215,225,0.955555556
2018-09,Brooklyn,2,LCL/LTD,B62,205,210,0.976190476
2018-09,Brooklyn,2,LCL/LTD,B63,229,218,1.050458716
2018-09,Brooklyn,2,LCL/LTD,B64,208,212,0.981132075
2018-09,Brooklyn,2,LCL/LTD,B65,155,160,0.96875
2018-09,Brooklyn,2,LCL/LTD,B67,108,114,0.947368421
2018-09,Brooklyn,2,LCL/LTD,B68,304,322,0.944099379
2018-09,Brooklyn,2,LCL/LTD,B69,107,99,1.080808081
2018-09,Brooklyn,2,LCL/LTD,B7,139,143,0.972027972
2018-09,Brooklyn,2,LCL/LTD,B70,138,147,0.93877551
2018-09,Brooklyn,2,LCL/LTD,B74,213,220,0.968181818
2018-09,Brooklyn,2,LCL/LTD,B8,263,260,1.011538462
2018-09,Brooklyn,2,LCL/LTD,B82,328,338,0.970414201
2018-09,Brooklyn,2,LCL/LTD,B83,219,233,0.939914163
2018-09,Brooklyn,2,LCL/LTD,B84,55,55,1
2018-09,Brooklyn,2,LCL/LTD,B9,261,270,0.966666667
2018-09,Brooklyn,1,SBS,SB44,989,1031,0.959262852
2018-09,Brooklyn,1,SBS,SBS46,1891,1900,0.995263158
2018-09,Brooklyn,2,SBS,SB44,291,309,0.941747573
2018-09,Brooklyn,2,SBS,SBS46,433,444,0.975225225
2018-09,Manhattan,1,LCL/LTD,M1,929,988,0.940283401
2018-09,Manhattan,1,LCL/LTD,M10,547,551,0.992740472
2018-09,Manhattan,1,LCL/LTD,M100,741,760,0.975
2018-09,Manhattan,1,LCL/LTD,M101,844,912,0.925438596
2018-09,Manhattan,1,LCL/LTD,M102,532,570,0.933333333
2018-09,Manhattan,1,LCL/LTD,M103,480,513,0.935672515
2018-09,Manhattan,1,LCL/LTD,M104,526,532,0.988721805
2018-09,Manhattan,1,LCL/LTD,M106,382,380,1.005263158
2018-09,Manhattan,1,LCL/LTD,M11,516,513,1.005847953
2018-09,Manhattan,1,LCL/LTD,M116,778,790,0.984810127
2018-09,Manhattan,1,LCL/LTD,M12,195,190,1.026315789
2018-09,Manhattan,1,LCL/LTD,M14A,611,608,1.004934211
2018-09,Manhattan,1,LCL/LTD,M14D,1287,1349,0.95404003
2018-09,Manhattan,1,LCL/LTD,M15,592,627,0.944178628
2018-09,Manhattan,1,LCL/LTD,M2,677,741,0.913630229
2018-09,Manhattan,1,LCL/LTD,M20,308,342,0.900584795
2018-09,Manhattan,1,LCL/LTD,M21,320,342,0.935672515
2018-09,Manhattan,1,LCL/LTD,M22,435,437,0.995423341
2018-09,Manhattan,1,LCL/LTD,M3,534,513,1.040935673
2018-09,Manhattan,1,LCL/LTD,M31,683,703,0.971550498
2018-09,Manhattan,1,LCL/LTD,M4,970,969,1.001031992
2018-09,Manhattan,1,LCL/LTD,M42,1059,1083,0.977839335
2018-09,Manhattan,1,LCL/LTD,M5,655,703,0.931721195
2018-09,Manhattan,1,LCL/LTD,M50,377,399,0.944862155
2018-09,Manhattan,1,LCL/LTD,M55,359,361,0.994459834
2018-09,Manhattan,1,LCL/LTD,M57,534,532,1.003759398
2018-09,Manhattan,1,LCL/LTD,M66,1134,1159,0.978429681
2018-09,Manhattan,1,LCL/LTD,M7,651,665,0.978947368
2018-09,Manhattan,1,LCL/LTD,M72,547,551,0.992740472
2018-09,Manhattan,1,LCL/LTD,M8,379,399,0.949874687
2018-09,Manhattan,1,LCL/LTD,M9,528,570,0.926315789
2018-09,Manhattan,1,LCL/LTD,M96,1450,1520,0.953947368
2018-09,Manhattan,1,LCL/LTD,M98,400,399,1.002506266
2018-09,Manhattan,2,LCL/LTD,M1,251,257,0.976653696
2018-09,Manhattan,2,LCL/LTD,M10,234,246,0.951219512
2018-09,Manhattan,2,LCL/LTD,M100,247,246,1.004065041
2018-09,Manhattan,2,LCL/LTD,M101,319,335,0.952238806
2018-09,Manhattan,2,LCL/LTD,M102,232,249,0.931726908
2018-09,Manhattan,2,LCL/LTD,M103,234,241,0.970954357
2018-09,Manhattan,2,LCL/LTD,M104,439,435,1.009195402
2018-09,Manhattan,2,LCL/LTD,M106,79,77,1.025974026
2018-09,Manhattan,2,LCL/LTD,M11,238,243,0.979423868
2018-09,Manhattan,2,LCL/LTD,M116,248,254,0.976377953
2018-09,Manhattan,2,LCL/LTD,M12,109,110,0.990909091
2018-09,Manhattan,2,LCL/LTD,M14A,244,241,1.012448133
2018-09,Manhattan,2,LCL/LTD,M14D,376,391,0.961636829
2018-09,Manhattan,2,LCL/LTD,M15,280,302,0.927152318
2018-09,Manhattan,2,LCL/LTD,M2,305,313,0.974440895
2018-09,Manhattan,2,LCL/LTD,M20,133,142,0.936619718
2018-09,Manhattan,2,LCL/LTD,M21,109,110,0.990909091
2018-09,Manhattan,2,LCL/LTD,M22,142,143,0.993006993
2018-09,Manhattan,2,LCL/LTD,M3,266,274,0.97080292
2018-09,Manhattan,2,LCL/LTD,M31,230,241,0.954356846
2018-09,Manhattan,2,LCL/LTD,M4,258,264,0.977272727
2018-09,Manhattan,2,LCL/LTD,M42,252,266,0.947368421
2018-09,Manhattan,2,LCL/LTD,M5,219,225,0.973333333
2018-09,Manhattan,2,LCL/LTD,M50,110,110,1
2018-09,Manhattan,2,LCL/LTD,M55,196,204,0.960784314
2018-09,Manhattan,2,LCL/LTD,M57,199,192,1.036458333
2018-09,Manhattan,2,LCL/LTD,M66,237,246,0.963414634
2018-09,Manhattan,2,LCL/LTD,M7,324,331,0.978851964
2018-09,Manhattan,2,LCL/LTD,M72,155,158,0.981012658
2018-09,Manhattan,2,LCL/LTD,M8,97,99,0.97979798
2018-09,Manhattan,2,LCL/LTD,M9,145,147,0.986394558
2018-09,Manhattan,2,LCL/LTD,M96,331,327,1.012232416
2018-09,Manhattan,1,SBS,M34,582,589,0.98811545
2018-09,Manhattan,1,SBS,M34A,594,608,0.976973684
2018-09,Manhattan,1,SBS,SB79,1173,1159,1.012079379
2018-09,Manhattan,1,SBS,SBS15,1255,1292,0.971362229
2018-09,Manhattan,1,SBS,SBS23,775,779,0.994865212
2018-09,Manhattan,1,SBS,SBS60,662,684,0.967836257
2018-09,Manhattan,1,SBS,SBS86,1349,1368,0.986111111
2018-09,Manhattan,2,SBS,M34,152,153,0.993464052
2018-09,Manhattan,2,SBS,M34A,148,153,0.967320261
2018-09,Manhattan,2,SBS,SB79,338,352,0.960227273
2018-09,Manhattan,2,SBS,SBS15,311,311,1
2018-09,Manhattan,2,SBS,SBS23,270,275,0.981818182
2018-09,Manhattan,2,SBS,SBS60,302,307,0.983713355
